text,category,stance
الحمدلله رب العالمين اليوم اخذت الجرعة الثانية لقاح كورونا فايزر والله يديم علينا وعليكم الصحة والعافية وشكرا وزارة الصحة علي التنظيم وحسن الاستقبال,personal,1
شاشة_الجامعة أطباء الجامعات_السعودية يؤكدون أهمية لقاح فيروس كورونا سجل عبر تطبيق_صحتي لأخذ لقاح كورونا كوفيد اللقاح آمن ويحميك وأحبابك الإصابة بالفيروس بإذن الله,info_news,1
قليل أخذت الجرعة الثانية لقاح كورونا الله ينفع يقينا يقيكم مكروه,personal,1
معاير الهيئة اعلى معايير المانيا تريد ان تعرف المانيا الطب اللقاح استوردته المملكة العربية السعودية لقاح الماني آخر التطورات فقط,info_news,1
ناجي حايك عضو التيار الوطني الحر والمحامي وديع عقل يطالبان اعطاء لقاح كورونا حصرا للبنانيين اي جرعة للغريب يعني اللاجئين الفلسطينيين والنازحين السوريين بالوباء عنصريين,requests,1
ورد_الآن وزارة الصحة لديهم أمراض مناعية يتلقون علاجا كيماويا لديهم تاريخ سابق لتحسس شديد يحتاجون استشارة طبية تلقي لقاح_كورونا عاجل كورونا_الأردن هنا_المملكة,info_news,0
مقيم سوري يحكي تجربته تلقي لقاح فايزر الرياض ويؤكد الخدمات الصحية مركز اللقاحات تقدم للمواطن والمقيم حد سواء عبر,personal,1
شخص آخر يعاني تشنجات لقد أخذت لقاح كوفيد أيام وكانت بصحة جيدة تريدون ان تصابون مثلها,personal,-1
عمان_لايف السلطنة تتسلم جرعة لقاح أوكسفورد أسترازينيكا الم لفيروس كورونا كوفيد قدمة جمهورية الهند الصديقة إنتاج المعهد الهندي للأمصال واللقاحات,info_news,1
حصلو لقاح لأشرس الفايروسات لقاح للي يحس انه اخر حبه,personal,1
دمت فخرا وعزا وقدوة خادم الحرمين الشريفين الملك_يتلقى_لقاح_كورونا,celebrity,1
عام ارسلت فرنسا دم ملوث الى العراق وايران ودول افريقيا أد نقل مرض الايدز لمئات الأشخاص واعترفت فرنسا عام انها صد رت عمد منتجات الدم المصابة لهذه الدول لغرض تجربة الل قاح الشعوب الأخرى لمعرفة يعمل نريد_لقاح_آمن,unrelated,0
بمكان يجتمع نخبة الأطباء والعلماء للتوصل لحل قضية إختراع لقاح بالمقابل بمكان يجتمعون الذكوريين فارغي العقول لتبنيد حساباتنا وسرقة ارقامنا والتشهير مساحتنا الشخصية اللي نهرب الواقع المؤذي نقول مشاعرنا وأفكارنا تهجمو عليها لافناء لثائر,unrelated,0
وزير_الصحة يتلقى الجرعة الثانية لقاح كورونا,celebrity,1
عمل يستغرق سنوات أنجزوه عام مسار لقاح كورونا البداية الحقن الذراع العربية,info_news,1
اللي عاصر العلك يروح يأخذ لقاح كارونا يتردد,personal,1
أعتقد ناس يلزمهم لقاح أساسي لقاح كورونا لقاح المخ ضد العنصرية وتعليقاتهم القبيحة لقاح إخواننا المقيمين حضراتهم ياخي عيب والله عمرها كانت أخلاقنا وأجزم أنهم يمثلون أخلاق السعوديين,info_news,0
صاحب السمو الملكي الأمير مقرن بن عبدالعزيز يتحدث تلقيه لقاح كورونا الأمير الحكيم المتواضع يغيب ويعود بعفويته المعتاده الله يطول عمره ويحفظه,celebrity,1
يدعو للفخر وبدعم وزارة_التعليم إيمان المنصور تكتب قصة نجاح للوطن الوصول لقاح سعودي ضد كورونا,celebrity,1
عاجل الهيئة المنظمة للأدوية الاتحاد الأوروبي توافق لقاح موديرنا المضاد لكورونا,info_news,1
تطعيم_كوفيد_ تطعيم_كورونا كبار_المواطنين اللهم استودعتك امي وابي فانت خير حافظ,personal,1
مواطن يتلقى لقاح كورونا يد ابنته تابعوا حلقة البارحة برنامج_سيدتي عبر الرابط التالي برامج_روتانا,info_news,1
اقتراب وصول اللقاح ستتلقى لقاح الكورونا,personal,0
أميركي توفوا تطعيم كورونا وارتفع عدد الوفيات النرويج,info_news,-1
الصحة إعادة جدولة مواعيد الحصول الجرعة الثانية لقاح_كورونا بسبب تأخر الشركة الصانعة التوريد المملكة,info_news,1
تركيز العين للإبرة للاذن لليد اوبابابابا خطيرة اوبابابا خطيرة اوبا با بابا ابرة لقاح ينبغي سيدتي ابرة لقاح ينبغي بالدقة والبراعة اللازمتين ارجوكي حفيظ امسك شعرك امسك بطنك انت امام كوڨيدو انت حضرة اللقاح ياولد,personal,1
سفير الولايات المتحدة الأمريكية السعودية تلقيه لقاح كوفيد_ يشكر ويتحدث التنظيم الرائع وعن الممارسين الصحيين السعوديين,info_news,1
تطعيم مليون أميركي بلقاح كورونا انخفاض أعداد الإصابات والوفيات بالفيروس الولايات المتحدة العربية,info_news,1
عاجل وكالة رويترز لقاح فايزر بايونتك فعال الوقاية السلالة المتحورة كورونا بريطانيا نيويورك,info_news,1
لبنان سيتقدم الرؤساء الثلاثة باقي المواطنين لقاح كوفيد لأسباب معنوية بريطانيا فكان الملكة إليزابيث سنة انتظار دورها دور نزلاء بيوت المسن لأنهم عرضة للإصابة الفوارق الم زارع الاحترام للمزارعين والدول الحقيقية,celebrity,1
الشرطة الصينية اعتقلت شخصا الأقل وصادرت جرعة مزيفة لقاح كوفيد هيدي بالصين الدور واصلنا أكتر قلال الضمير والأخلاق عنا خود بكراااا عجرعات مزيفة,info_news,0
بالتفصيل تعرف عيوب تطعيم أشجار الحمضيات خلال فصل الشتاء يحيى همام السنة_الدولية_للفواكه_والخضروات_,unrelated,0
رح نوصل لمناعة القطيع ويندثر الفيروس معناه واقتنعت بكلامه لإنه اذا بدون مطعوم فحتى نوصل لهالنسبة الناس المنيعين رح نحتاج وقد أطول ممكن خلاله تصير طفرات جديدة للفيروس وتعيد الكر عامل الوقت مهم وبهذا أعلن تحو موقفي محايد داعم للمطعوم والله الحافظ,info_news,0
تفاصيل تمويل صندوق تحيا مصر لتبرعات شراء لقاح كورونا,info_news,1
بادرة ودية قامت سفيرة النرويج السيدة تيريس لوكين بزيارة وزارة الصحة الإتحادية استقبالها وزير الصحة الإتحادية المكلف أسامة عبدالرحيم تباحث الطرفان حول الأوضاع الصحية يمر العالم وضع السودان بصورة آخر المستجدات حول توفير لقاح الكوفيد,info_news,1
