text,category,stance
  يارب زيادة عافيته ودوام صحته  وطولا مره  اللهم أحفظه بحفظك وأدم النعم ظاهرة وباطنة,celebrity,1
تطعيمه بجرعتين لقاح فايزر كبير حاخامات تل أبيب يصاب بكورونا  ,celebrity,-1
شكرا تقدمونه  شكرا للزملاء والزميلات بمركز لقاح كورونا   دام عزك أغلى بلد,info_news,1
بايدن يبعد المغربي السلاوي تطوير لقاح كورونا,info_news,1
عاصي الحلاني يدافع الوليد لقاح كورونا يتباهون بطول ألسنتهم  ,celebrity,1
حفظه الله يتلقى الجرعة الأولى لقاح كورونا  كوفيد اللهم أحفظه بحفظك يارب العالمين,celebrity,1
ظهور حالة محص خلال خاصية تطبيق تلقي الجرعة الثانية لقاح كوفيد ,info_news,1
تطعيم فايزر بايونتيك   تطعيم موديرنا يعتمدون تقنية الحمض النووي,info_news,1
لجنة مكافحة اللقاح الموجود فى أغلى اللقاحات مستوى العالم ,info_news,1
عرض اكثر رائع يتكرر اسمعوه اللي يلاقيه يبلغني بالمناسبة وحشتني مصر جدا جدا ,others,1
صحة دبي نرصد أعراض جانبية للحاصلين لقاح فايزر اليوم,info_news,1
المركز الأميركي لمواجهة التجسس تهديدات روسيا والصين سلاسل توزيع لقاح,plan,0
هدفنا التعافي التام لنواصل رحلة النجاح مواجهة الجائحة خلال المبادرة بأخذ لقاح,info_news,1
معتز هاشم يوضح علاقة لقاح بأمراض الجهاز الهضمي وهل يمنع حقن الكورتيزون اللقاح  ,info_news,1
نتنياهو عقب تلقيه الجرعة الثانية لقاح كورونا يتم تطعيم الإسرائيليين غضون شهرين,celebrity,1
اسال الله الكريم ان يحفظك يسعدك يمدك بالصحه العافيه يحميك يطولنا عمرك  ,celebrity,1
روسيا تبدأ اعتبارا اليوم حملة تطعيم ضد فيروس كورونا لكافة فئات السكان,plan,1
تحالف كوفاكس يوفر مليار جرعة لـ,info_news,1
مقتبسا بيت شعر لـ قاله جرعات,info_news,0
الوجبة الاولى جرعات لقاح فيروس كورونا فايزر ستصل الى العراق شهر القادم,info_news,1
الأمير محمد بن فهد يتلقى أبهرت العالم  ,info_news,1
إسبانيا تسعى لاعتماد شهادة لمن تلقى لقاح كورونا لتسهيل استئناف السفر ,plan,1
يتلقى الرئيس الأميركي المنتخب جرعته لقاح فايزر بايونتيك ضد مستشفى كريستيانا بولاية ديلاوير ,celebrity,1
الحصول لقاح كورونا تفاصيل طرق حددتها وزارة الصحة  ,info_news,1
حاخام إسرائيلي لقاح كورونا يحو الأشخاص مثليين ,info_news,0
مليون إسرائيلي تلقوا لقاحاتهم يحصل الفلسطينيون شيء لماذا يمنع الاحتلال لقاح الفلسطينيين,info_news,1
تعطى إشارة بدء تطعيم الفرق الطبية بـ فى مستشفى عزل ,plan,1
عوارض لقاح كورونا ينسرق حسابك عتويتر  عاصي الحلاني,unrelated,0
توفر لقاح فعال للشعب التركي وتقدم اللقاح الاصلي للسياسيين واعضاء حزب ,info_news,-1
مراسل ليث بزاري بدء حظر التجول المبكر وسقوط الثلوج يشكل عائقا توزيع لقاح,info_news,1
لقاح فايزر لاصحاب النفوذ والاغنياء واللقاح الصينى للشعب  الموت للفقراء,personal,0
الدكتور هشام مسعود وكيل وزارة الصحة بمحافظة الشرقية يتلقى لقاح كوفيد ,celebrity,1
الجزائر تحديد موعد وصول الدفعة الأولى لقاح سبوتنيك المضاد لكورونا,info_news,1
نائب أمير الأمير تركي بن هذلول حفظه الله يتلقى الجرعة الأولى لقاح كورونا ,celebrity,1
الملك الأردني يكشف أعراض لازمته يومين تلقي لقاح كورونا ,celebrity,0
الإمارات تعيين ممرضة للمشاركة حملة توفير لقاح كورونا,info_news,1
خادم الحرمين الشريفين الملك سلمان بن عبد العزيز يتلقى الجرعة الأولى لقاح كورونا   ,celebrity,1
رغم اعتماده دولتي يعد لقاح الصيني آمنا للاستخدام ,info_news,1
رحلة شهر وتلقي لقاح يكلفك حوالي إسترليني ,info_news,1
أردوغان يتلقى لقاح كورونا صور فيديو ,celebrity,1
الإطاحة برئيس أركان الجيش الإسباني تلقيه وبعض أفراد الجيش بغير وجه حق متجاوزين الفئات الأولوية  ,info_news,0
  الفنان الكبير يتلقى لقاح مركز التطعيم وينشر الفيديو عبر حسابه تويتر  ,celebrity,1
ندرس تراخيص لعدد اللقاحات المتقدمة لقاح هشام الجضعي رئيس الهيئة العامة للغذاء والدواء  ,info_news,1
تناوله لقاح السديس الملك سلمان ضرب أروع الأمثلة الأخذ بالأسباب  ,celebrity,1
وعد العالم بأن للقاح التركي سيخدم البشرية جمعاء لأخذ لقاح كورونا الصيني  ,info_news,0
تاريخ اللقاء السؤال   واليوم  عبر تطبيق بشرط إكمال تطعيمات,info_news,1
سبب غريب وراء عدم حصول لقاح ,celebrity,-1
تعلن توفير لجميع المواطنين والمقيمين بدءا سن عاما  ,info_news,1
تكشف خريطة جرعات المقرر توفيرها للتطعيم ,requests,1
وفاة شخصا النرويج تلقي لقاح فايزر المضاد لكورونا  المصدر إير نبوز,info_news,-1
مخاوف سلامة مصنع لإنتاج لقاح كورونا عاصفة ببريطانيا,info_news,1
رويترز السعودية تحصل لقاح أسترازينيكا للوقاية فيروس كورونا معهد سيروم الهندي خلال أسبوع,info_news,1
الوزير الأول عبد العزيز جراد يتلقى لقاح سبوتنيكبعيادة الينابيع بالعاصمة,celebrity,1
بدء حملة تطعيم الأطقم الطبية بلقاح ,info_news,1
وزير الصحة السلطنة تقبل تطعيم دواء التأكد مأمونيته,plan,1
فايزر لقاح كورونا فعال ضد السلالة البريطانية والجنوب إفريقية الفيروس ,info_news,1
حسين الجسمي ينضم لقائمة النجوم تلقوا الشهور والأسابيع الأخيرة لقاح كورونا ,celebrity,1
خادم الحرمين الشريفين يتلقى الجرعة الأولى لقاح كوفيد,celebrity,1
يحول الناس شواذ حاخام إسرائيلي يحذر أتباعه لقاح,rumors,-1
يجب الالتزام بالإجراءات الاحترازية لقاح كورونا,advice,1
لقاح فايزر للقيادات وأبنائهم وعظام الرقبة واللقاح الروسي للشعب  ,personal,-1
اردوغان يقوم بالتفضيل الشعب اللقاح يتوفر للشعب عبارة تجريبي لقاح فئة السياسيين,plan,0
لازم الدولة توصي مليون لقاح لأن بدنا نحسب حساب التهريب سوريا مووو هيك,requests,1
مشكلة الحاقدين إنهم بيعرفوا إنو السم إيران شفاء لقلوبنا لقاح لفيروس كورونا  ,personal,1
لازم المسؤولين عنا يفهموا أنو المطلوب منن يستوردوا لقاح ومش يخترعوه أحسن ننطر شي سنة فاقتضى التوضيح,requests,1
لقاح سبوتنيك يصل وهذه خطة التطعيم,info_news,1
كوبا تتعاون إيران اختبار لقاح كورونا ,info_news,1
تزايد الإصابات مجلس النواب اللبناني يصادق قانون استيراد لقاح,plan,1
تحقق فى وفاة الأطباء حصوله جرعة لقاح,info_news,-1
ياالله تبطي سنينك  يااللي بقلوبنا شايلينك  ,celebrity,1
مافيك شي وامورك طيبه تاخذ تطعيم حتي الحيوانات جربوه ليش,personal,1
دراسة تكشف مدى فعالية لقاح ضد طفرة موجودة سلالتين مختلفتين فيروس,info_news,1
سلاله جديده قديمه اللي قادر يتحمل سلاله العونيه وتيارون هيدا اخد اقوى لقاح بالعالم,info_news,1
 فايزر تتوقع عائدات قدرها مليار مبيعات لقاح كوفيد,info_news,1
تطعيم وفحص وقائي لتعزيز صحة مسني رعاية,unrelated,0
فايروس كورونا والبيـان الفصل ومـاهو بالهزل   الإمام ناصر محمد اليماني  رمضان هـ  ,info_news,0
