text,category,stance,sentiment,words,errors,errors_count,sentence_length
اندلع حريق معهد المصل الهندي أكبر صن للقاحات العالم ينتج ملايين الجرعات لقاح كوفيشيلد لفيروس,info_news,0,neutral,"['اندلع', 'حريق', 'معهد', 'المصل', 'الهندي', 'أكبر', 'صن', 'للقاحات', 'العالم', 'ينتج', 'ملايين', 'الجرعات', 'لقاح', 'كوفيشيلد', 'لفيروس']","{'لفيروس', 'الهندي', 'العالم', 'ينتج', 'المصل', 'للقاحات', 'لقاح', 'كوفيشيلد', 'الجرعات', 'اندلع', 'أكبر', 'ملايين', 'حريق', 'معهد', 'صن'}",15,92
لاتسمحو للطيران عشان يجون ناس وينقلون العدوة وبنسبه للدراس اسمحو للي خذين لقاح كورونا,personal,1,positive,"['لاتسمحو', 'للطيران', 'عشان', 'يجون', 'ناس', 'وينقلون', 'العدوة', 'وبنسبه', 'للدراس', 'اسمحو', 'للي', 'خذين', 'لقاح', 'كورونا']","{'كورونا', 'يجون', 'لقاح', 'ناس', 'خذين', 'اسمحو', 'للدراس', 'للطيران', 'عشان', 'العدوة', 'وبنسبه', 'للي', 'لاتسمحو', 'وينقلون'}",14,85
عقب تلقيه لقاح كورونا أردوغان يتحدث دعاية سلبية ويحذر مواطنيه   رابط بديل,info_news,1,positive,"['عقب', 'تلقيه', 'لقاح', 'كورونا', 'أردوغان', 'يتحدث', 'دعاية', 'سلبية', 'ويحذر', 'مواطنيه', 'رابط', 'بديل']","{'كورونا', 'ويحذر', 'مواطنيه', 'يتحدث', 'لقاح', 'رابط', 'عقب', 'تلقيه', 'بديل', 'دعاية', 'سلبية', 'أردوغان'}",12,73
منظمة الصحة العالمية بلدان عربيان سيحصلان لقاح فايز بيونتيك الشهر  ,info_news,1,positive,"['منظمة', 'الصحة', 'العالمية', 'بلدان', 'عربيان', 'سيحصلان', 'لقاح', 'فايز', 'بيونتيك', 'الشهر']","{'العالمية', 'لقاح', 'عربيان', 'فايز', 'بيونتيك', 'الصحة', 'الشهر', 'سيحصلان', 'منظمة', 'بلدان'}",10,67
أبوهشيمة يعلن تبرعه بـ مليون مبدئيا لصندوق لتوفير لقاح,info_news,1,positive,"['أبوهشيمة', 'يعلن', 'تبرعه', 'بـ', 'مليون', 'مبدئيا', 'لصندوق', 'لتوفير', 'لقاح']","{'مبدئيا', 'لقاح', 'لصندوق', 'مليون', 'تبرعه', 'يعلن', 'أبوهشيمة', 'لتوفير', 'بـ'}",9,54
مصري يبتكر لقاح ضد كورونا البيض المخصب آمن وسهل إعطاؤه طريق الأنف ,info_news,1,positive,"['مصري', 'يبتكر', 'لقاح', 'ضد', 'كورونا', 'البيض', 'المخصب', 'آمن', 'وسهل', 'إعطاؤه', 'طريق', 'الأنف']","{'كورونا', 'طريق', 'لقاح', 'آمن', 'وسهل', 'المخصب', 'الأنف', 'البيض', 'مصري', 'ضد', 'يبتكر', 'إعطاؤه'}",12,66
تلق نائبة جو فعلأ لقاح تظاهرت بذلك المصو رين   التفاصيل ,rumors,0,neutral,"['تلق', 'نائبة', 'جو', 'فعلأ', 'لقاح', 'تظاهرت', 'بذلك', 'المصو', 'رين', 'التفاصيل']","{'لقاح', 'فعلأ', 'رين', 'تظاهرت', 'المصو', 'التفاصيل', 'تلق', 'بذلك', 'جو', 'نائبة'}",10,56
تحرص استمرارية توريد لقاح فيروس كورونا المستجد لمناطق المملكة جانب وصول اللقاح المنطقة الشرقية,info_news,1,positive,"['تحرص', 'استمرارية', 'توريد', 'لقاح', 'فيروس', 'كورونا', 'المستجد', 'لمناطق', 'المملكة', 'جانب', 'وصول', 'اللقاح', 'المنطقة', 'الشرقية']","{'كورونا', 'الشرقية', 'المستجد', 'لقاح', 'لمناطق', 'المنطقة', 'جانب', 'وصول', 'فيروس', 'اللقاح', 'توريد', 'تحرص', 'المملكة', 'استمرارية'}",14,94
الكويت شهادة لقاح كورونا ستخدم كجواز سفر المطارات تطلبها,info_news,1,positive,"['الكويت', 'شهادة', 'لقاح', 'كورونا', 'ستخدم', 'كجواز', 'سفر', 'المطارات', 'تطلبها']","{'كورونا', 'سفر', 'لقاح', 'ستخدم', 'كجواز', 'المطارات', 'تطلبها', 'الكويت', 'شهادة'}",9,56
الهيئة المنظمة للأدوية توافق لقاح موديرنا المضاد لفيروس,info_news,1,positive,"['الهيئة', 'المنظمة', 'للأدوية', 'توافق', 'لقاح', 'موديرنا', 'المضاد', 'لفيروس']","{'لفيروس', 'توافق', 'لقاح', 'موديرنا', 'المنظمة', 'الهيئة', 'للأدوية', 'المضاد'}",8,55
تحقق معدل توزيع جرعات لقاح للفئات المؤهلة طبي بمعدل تجاوز جرعة لكل شخص   ,plan,1,positive,"['تحقق', 'معدل', 'توزيع', 'جرعات', 'لقاح', 'للفئات', 'المؤهلة', 'طبي', 'بمعدل', 'تجاوز', 'جرعة', 'لكل', 'شخص']","{'شخص', 'للفئات', 'طبي', 'جرعات', 'لقاح', 'توزيع', 'تحقق', 'جرعة', 'بمعدل', 'معدل', 'المؤهلة', 'تجاوز', 'لكل'}",13,73
كامالا هايس نائبة الرئيس الأمريكي تتلقى الجرعة الثانية لقاح كورونا ,celebrity,1,positive,"['كامالا', 'هايس', 'نائبة', 'الرئيس', 'الأمريكي', 'تتلقى', 'الجرعة', 'الثانية', 'لقاح', 'كورونا']","{'كورونا', 'الأمريكي', 'لقاح', 'الثانية', 'الرئيس', 'كامالا', 'تتلقى', 'الجرعة', 'نائبة', 'هايس'}",10,67
بحسب جوروزاليم بوست إسرائيليا يعانون شلل الوجه لقاح لفيروس كورونا  ,info_news,1,positive,"['بحسب', 'جوروزاليم', 'بوست', 'إسرائيليا', 'يعانون', 'شلل', 'الوجه', 'لقاح', 'لفيروس', 'كورونا']","{'يعانون', 'لفيروس', 'كورونا', 'جوروزاليم', 'بحسب', 'لقاح', 'الوجه', 'إسرائيليا', 'شلل', 'بوست'}",10,67
شركة جونسون أند جونسون الأمريكية تتوصل لقاح جرعة واحدة ضد كورونا  ,info_news,1,positive,"['شركة', 'جونسون', 'أند', 'جونسون', 'الأمريكية', 'تتوصل', 'لقاح', 'جرعة', 'واحدة', 'ضد', 'كورونا']","{'كورونا', 'لقاح', 'جرعة', 'جونسون', 'واحدة', 'ضد', 'الأمريكية', 'تتوصل', 'أند', 'شركة'}",10,66
نشارككم مقال فريق الاقتصاد السلوكي هارفارد بزنس ريفيو لتشجيع الافراد لاخذ لقاح كوفيد,info_news,1,positive,"['نشارككم', 'مقال', 'فريق', 'الاقتصاد', 'السلوكي', 'هارفارد', 'بزنس', 'ريفيو', 'لتشجيع', 'الافراد', 'لاخذ', 'لقاح', 'كوفيد']","{'لتشجيع', 'الاقتصاد', 'لقاح', 'ريفيو', 'الافراد', 'لاخذ', 'كوفيد', 'بزنس', 'مقال', 'السلوكي', 'هارفارد', 'فريق', 'نشارككم'}",13,84
جونسون نعتقد لقاح أسترازينيكا فعال الفئات العمرية عكس تعتقد ألمانيا,info_news,1,positive,"['جونسون', 'نعتقد', 'لقاح', 'أسترازينيكا', 'فعال', 'الفئات', 'العمرية', 'عكس', 'تعتقد', 'ألمانيا']","{'أسترازينيكا', 'عكس', 'الفئات', 'لقاح', 'تعتقد', 'نعتقد', 'العمرية', 'ألمانيا', 'جونسون', 'فعال'}",10,67
الحمد لله اخذت اليوم الجرعة الاولى احترافية عالية وتنظيم رائع   شكرا لله نعمة السعودية,personal,1,positive,"['الحمد', 'لله', 'اخذت', 'اليوم', 'الجرعة', 'الاولى', 'احترافية', 'عالية', 'وتنظيم', 'رائع', 'شكرا', 'لله', 'نعمة', 'السعودية']","{'لله', 'اليوم', 'وتنظيم', 'السعودية', 'احترافية', 'الاولى', 'رائع', 'عالية', 'اخذت', 'الحمد', 'الجرعة', 'نعمة', 'شكرا'}",13,86
بداية الاتصالات تصنيع لقاح سبوتنيكفي الجزائر ,info_news,1,positive,"['بداية', 'الاتصالات', 'تصنيع', 'لقاح', 'سبوتنيكفي', 'الجزائر']","{'الاتصالات', 'لقاح', 'الجزائر', 'تصنيع', 'سبوتنيكفي', 'بداية'}",6,45
ســلمت ودمت ياتاج روسنا  العافية قدامك وعسانا مانسمع عنك مكروه يارب  ,celebrity,1,positive,"['ســلمت', 'ودمت', 'ياتاج', 'روسنا', 'العافية', 'قدامك', 'وعسانا', 'مانسمع', 'عنك', 'مكروه', 'يارب']","{'مكروه', 'وعسانا', 'روسنا', 'العافية', 'عنك', 'ودمت', 'ياتاج', 'ســلمت', 'مانسمع', 'قدامك', 'يارب'}",11,69
متحدث وزارة الصحة   لديه حساسية مفرطة عدم لقاح كورونا,info_news,1,positive,"['متحدث', 'وزارة', 'الصحة', 'لديه', 'حساسية', 'مفرطة', 'عدم', 'لقاح', 'كورونا']","{'كورونا', 'لقاح', 'وزارة', 'الصحة', 'لديه', 'مفرطة', 'متحدث', 'حساسية', 'عدم'}",9,53
عجبني كلامها مليون لفرض اللقاح إجباري,personal,1,positive,"['عجبني', 'كلامها', 'مليون', 'لفرض', 'اللقاح', 'إجباري']","{'لفرض', 'مليون', 'إجباري', 'عجبني', 'اللقاح', 'كلامها'}",6,37
حفظه الله يتلقى الجرعة الأولى لقاح كورونا كوفيد    ,celebrity,1,positive,"['حفظه', 'الله', 'يتلقى', 'الجرعة', 'الأولى', 'لقاح', 'كورونا', 'كوفيد']","{'كورونا', 'الله', 'الأولى', 'لقاح', 'كوفيد', 'حفظه', 'الجرعة', 'يتلقى'}",8,51
اردوغان ينتهز فرصة لقاح كورونا لتحسين اقتصاده تقليل سقوطه خلال بيع اللقاح للشعب بضعف المبلغ ,personal,0,neutral,"['اردوغان', 'ينتهز', 'فرصة', 'لقاح', 'كورونا', 'لتحسين', 'اقتصاده', 'تقليل', 'سقوطه', 'خلال', 'بيع', 'اللقاح', 'للشعب', 'بضعف', 'المبلغ']","{'فرصة', 'كورونا', 'لقاح', 'المبلغ', 'اقتصاده', 'اردوغان', 'تقليل', 'سقوطه', 'خلال', 'ينتهز', 'اللقاح', 'للشعب', 'لتحسين', 'بيع', 'بضعف'}",15,92
فضيحة الدم الفرنسي وطريقة تعامل المجتمع الدولي معها درس لإيران ولكل الأمم الحرة زمن كورونا  ,info_news,1,positive,"['فضيحة', 'الدم', 'الفرنسي', 'وطريقة', 'تعامل', 'المجتمع', 'الدولي', 'معها', 'درس', 'لإيران', 'ولكل', 'الأمم', 'الحرة', 'زمن', 'كورونا']","{'كورونا', 'المجتمع', 'درس', 'تعامل', 'الدم', 'الفرنسي', 'الدولي', 'وطريقة', 'معها', 'زمن', 'ولكل', 'الحرة', 'لإيران', 'الأمم', 'فضيحة'}",15,92
عبر تطبيق تعرف خطوات تقديم طلب لقاح كورونا للممارسين الصحيين,advice,1,positive,"['عبر', 'تطبيق', 'تعرف', 'خطوات', 'تقديم', 'طلب', 'لقاح', 'كورونا', 'للممارسين', 'الصحيين']","{'كورونا', 'طلب', 'لقاح', 'تقديم', 'تطبيق', 'عبر', 'خطوات', 'للممارسين', 'الصحيين', 'تعرف'}",10,60
اللي يسالوني شو تحسين لقاح كورونا احساسي,others,1,positive,"['اللي', 'يسالوني', 'شو', 'تحسين', 'لقاح', 'كورونا', 'احساسي']","{'يسالوني', 'كورونا', 'لقاح', 'تحسين', 'احساسي', 'شو', 'اللي'}",7,40
الكثير البلدان انتجة لقاحات لهذا الفايروس  الغايه تسليم الأمور امريكا  يكفيكم عماله ,info_news,0,neutral,"['الكثير', 'البلدان', 'انتجة', 'لقاحات', 'لهذا', 'الفايروس', 'الغايه', 'تسليم', 'الأمور', 'امريكا', 'يكفيكم', 'عماله']","{'عماله', 'لهذا', 'لقاحات', 'امريكا', 'انتجة', 'الفايروس', 'الأمور', 'الكثير', 'تسليم', 'الغايه', 'البلدان', 'يكفيكم'}",12,84
بالعيادة  قول بندورة  بن دورة  لقاح لكان,unrelated,0,neutral,"['بالعيادة', 'قول', 'بندورة', 'بن', 'دورة', 'لقاح', 'لكان']","{'بندورة', 'دورة', 'لقاح', 'بالعيادة', 'لكان', 'قول', 'بن'}",7,40
وصول طائرة موسكو لنقل جرعة لقاح سبوتنيكإلى الأرجنتين ,info_news,1,positive,"['وصول', 'طائرة', 'موسكو', 'لنقل', 'جرعة', 'لقاح', 'سبوتنيكإلى', 'الأرجنتين']","{'لقاح', 'جرعة', 'لنقل', 'وصول', 'طائرة', 'موسكو', 'سبوتنيكإلى', 'الأرجنتين'}",8,53
لقاح سبوتنيك   أشهر الدعاية والتشكيك الغربي فعالية اللقاح الفعالية بلغت   خاطر بوتين ,info_news,1,positive,"['لقاح', 'سبوتنيك', 'أشهر', 'الدعاية', 'والتشكيك', 'الغربي', 'فعالية', 'اللقاح', 'الفعالية', 'بلغت', 'خاطر', 'بوتين']","{'فعالية', 'الفعالية', 'لقاح', 'الدعاية', 'خاطر', 'بوتين', 'الغربي', 'بلغت', 'اللقاح', 'سبوتنيك', 'والتشكيك', 'أشهر'}",12,85
 لقاح كورونا الإمارات أمن ماذكرته وزارة الصحة بدولة الإمارات العربية المتحدة,info_news,1,positive,"['لقاح', 'كورونا', 'الإمارات', 'أمن', 'ماذكرته', 'وزارة', 'الصحة', 'بدولة', 'الإمارات', 'العربية', 'المتحدة']","{'كورونا', 'لقاح', 'وزارة', 'الصحة', 'المتحدة', 'أمن', 'بدولة', 'العربية', 'الإمارات', 'ماذكرته'}",10,76
الإمارات تقديم جرعة لقاح كورونا خلال ساعة,plan,1,positive,"['الإمارات', 'تقديم', 'جرعة', 'لقاح', 'كورونا', 'خلال', 'ساعة']","{'كورونا', 'لقاح', 'تقديم', 'خلال', 'جرعة', 'ساعة', 'الإمارات'}",7,41
وزير الصحة وصول جرعة لقاح مضاد لكورونا ائتلاف كوفاكس خلال الأسبوع الحالي  ,info_news,1,positive,"['وزير', 'الصحة', 'وصول', 'جرعة', 'لقاح', 'مضاد', 'لكورونا', 'ائتلاف', 'كوفاكس', 'خلال', 'الأسبوع', 'الحالي']","{'ائتلاف', 'لقاح', 'الحالي', 'الصحة', 'لكورونا', 'جرعة', 'وزير', 'خلال', 'وصول', 'كوفاكس', 'مضاد', 'الأسبوع'}",12,74
عاجل دراسة بريطانية لقاح أسترازينيكا يوفر حماية بنسبة يوما الجرعة الأولى  ,info_news,1,positive,"['عاجل', 'دراسة', 'بريطانية', 'لقاح', 'أسترازينيكا', 'يوفر', 'حماية', 'بنسبة', 'يوما', 'الجرعة', 'الأولى']","{'عاجل', 'أسترازينيكا', 'الأولى', 'لقاح', 'بريطانية', 'يوفر', 'دراسة', 'بنسبة', 'الجرعة', 'حماية', 'يوما'}",11,74
